periodo,ano,mes,id_variavel,variavel,unidade,id_categoria,categoria,valor
202207,2022,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.68
202208,2022,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.36
202209,2022,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.29
202210,2022,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.59
202211,2022,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.41
202212,2022,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.62
202301,2023,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.53
202302,2023,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.84
202303,2023,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.71
202304,2023,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.61
202305,2023,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.23
202306,2023,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.08
202307,2023,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.12
202308,2023,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.23
202309,2023,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.26
202310,2023,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.24
202311,2023,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.28
202312,2023,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.56
202401,2024,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.42
202402,2024,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.83
202403,2024,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.16
202404,2024,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.38
202405,2024,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.46
202406,2024,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.21
202407,2024,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.38
202408,2024,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.02
202409,2024,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.44
202410,2024,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.56
202411,2024,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.39
202412,2024,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.52
202501,2025,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.16
202502,2025,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,1.31
202503,2025,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.56
202504,2025,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.43
202505,2025,5,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.26
202506,2025,6,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.24
202507,2025,7,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.26
202508,2025,8,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,-0.11
202509,2025,9,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.48
202510,2025,10,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.09
202511,2025,11,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.18
202512,2025,12,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.33
202601,2026,1,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.33
202602,2026,2,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.7
202603,2026,3,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.88
202604,2026,4,2265,IPCA - Variacao mensal,%,ipca_geral,IPCA - Geral,0.67
201501,2015,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,6.8057
201502,2015,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.2294
201503,2015,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.439
201504,2015,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.4976
201505,2015,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.1702
201506,2015,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-4.8213
201507,2015,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.8479
201508,2015,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-2.2028
201509,2015,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.2282
201510,2015,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.1242
201511,2015,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,6.9638
201512,2015,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,4.0642
201601,2016,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,10.8275
201602,2016,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-4.1727
201603,2016,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.136
201604,2016,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-2.3481
201605,2016,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.3194
201606,2016,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,4.2399
201607,2016,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.6388
201608,2016,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.5457
201609,2016,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.883
201610,2016,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.7306
201611,2016,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-4.1986
201612,2016,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.5565
201701,2017,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.2593
201702,2017,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-3.0871
201703,2017,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.0945
201704,2017,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,3.0578
201705,2017,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.7012
201706,2017,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-4.0271
201707,2017,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.3528
201708,2017,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-4.8581
201709,2017,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.8848
201710,2017,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.1249
201711,2017,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.689
201712,2017,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.5282
201801,2018,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,5.0911
201802,2018,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.4947
201803,2018,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.9872
201804,2018,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.4099
201805,2018,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.3904
201806,2018,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.3172
201807,2018,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-2.8455
201808,2018,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.4727
201809,2018,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.2514
201810,2018,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,3.8848
201811,2018,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,7.8145
201812,2018,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.6945
201901,2019,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.8099
201902,2019,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,4.8347
201903,2019,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,4.2965
201904,2019,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,3.0795
201905,2019,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-7.0167
201906,2019,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.0474
201907,2019,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-3.324
201908,2019,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-3.3467
201909,2019,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-2.5452
201910,2019,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.2353
201911,2019,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.4415
201912,2019,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,13.0418
202001,2020,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.5713
202002,2020,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.6026
202003,2020,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.4748
202004,2020,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,5.0447
202005,2020,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.1094
202006,2020,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.8243
202007,2020,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-2.1318
202008,2020,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.7975
202009,2020,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.8343
202010,2020,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,5.1259
202011,2020,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,6.8786
202012,2020,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.9256
202101,2021,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,4.1739
202102,2021,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-3.1625
202103,2021,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-3.114
202104,2021,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.8194
202106,2021,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-5.9688
202107,2021,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,3.2857
202108,2021,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.4495
202109,2021,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,3.4923
202110,2021,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.7772
202111,2021,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.638
202112,2021,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.7127
202201,2022,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,4.5723
202202,2022,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.4506
202203,2022,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,4.2772
202204,2022,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,3.576
202205,2022,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-5.8104
202206,2022,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.666
202207,2022,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.5087
202208,2022,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-2.1286
202209,2022,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.8756
202210,2022,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.878
202211,2022,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,4.6802
202212,2022,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.4255
202301,2023,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.6673
202302,2023,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-3.9651
202303,2023,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-3.7199
202304,2023,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.1984
202305,2023,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.3199
202306,2023,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.6196
202307,2023,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.4939
202308,2023,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.0356
202309,2023,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-1.8947
202310,2023,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.9562
202311,2023,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.9053
202312,2023,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.5966
202401,2024,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,10.4283
202402,2024,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.3767
202403,2024,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-2.0551
202404,2024,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,0.0267
202405,2024,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-2.7094
202406,2024,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.1768
202407,2024,7,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-6.3944
202408,2024,8,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.2193
202409,2024,9,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.5815
202410,2024,10,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,4.0879
202411,2024,11,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.3022
202412,2024,12,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.1457
202501,2025,1,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,3.273
202502,2025,2,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.1847
202503,2025,3,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,2.4917
202504,2025,4,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,1.1423
202505,2025,5,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-2.5033
202506,2025,6,2265,IPCA - Variacao mensal,%,leite,IPCA - Leite e derivados,-0.9717
201501,2015,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.2935
201502,2015,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.3558
201503,2015,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.1519
201504,2015,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.9833
201505,2015,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.8839
201506,2015,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-3.0889
201507,2015,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-3.0321
201508,2015,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.4593
201509,2015,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.2711
201510,2015,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.9727
201511,2015,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,5.8395
201512,2015,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.575
201601,2016,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,6.221
201602,2016,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.7868
201603,2016,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.7511
201604,2016,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.6106
201605,2016,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.8969
201606,2016,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.3349
201607,2016,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.9848
201608,2016,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.7804
201609,2016,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.5691
201610,2016,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.1741
201611,2016,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-3.3551
201612,2016,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.7417
201701,2017,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.6677
201702,2017,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.5921
201703,2017,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.5373
201704,2017,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,1.3018
201705,2017,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.0546
201706,2017,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.918
201707,2017,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,1.0809
201708,2017,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-6.1511
201709,2017,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-3.6356
201710,2017,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.3674
201711,2017,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.9597
201712,2017,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.9049
201801,2018,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,8.8472
201802,2018,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-3.1957
201803,2018,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.6334
201804,2018,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.6285
201805,2018,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,1.0395
201806,2018,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.9105
201807,2018,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.8538
201808,2018,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.6066
201809,2018,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.5822
201810,2018,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.1211
201811,2018,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.7002
201812,2018,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.7663
201901,2019,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.0551
201902,2019,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,6.7504
201903,2019,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,6.2384
201904,2019,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.7794
201905,2019,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.9827
201906,2019,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.1745
201907,2019,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-4.0202
201908,2019,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-7.037
201909,2019,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.5276
201910,2019,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-3.0263
201911,2019,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,1.752
201912,2019,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,10.3107
202001,2020,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,1.4332
202002,2020,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.2696
202003,2020,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.9571
202004,2020,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.5352
202005,2020,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.3012
202006,2020,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.0007
202007,2020,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.6669
202008,2020,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.5983
202009,2020,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.677
202010,2020,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.4217
202011,2020,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.2747
202012,2020,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.7378
202101,2021,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.9372
202102,2021,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.1871
202103,2021,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.8271
202104,2021,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.1403
202105,2021,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.9077
202106,2021,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.299
202107,2021,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,1.2615
202108,2021,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.3021
202109,2021,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.9033
202110,2021,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.3049
202111,2021,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.2537
202112,2021,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,1.6236
202201,2022,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.0639
202202,2022,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,1.1142
202203,2022,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.2538
202204,2022,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.4832
202205,2022,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.5033
202206,2022,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.3263
202207,2022,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-3.9572
202208,2022,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.1641
202209,2022,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.136
202210,2022,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.398
202211,2022,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.1249
202212,2022,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.0708
202301,2023,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,6.4686
202302,2023,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.6413
202303,2023,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.7759
202304,2023,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.478
202305,2023,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.6238
202306,2023,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,5.0003
202307,2023,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.9465
202308,2023,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-5.2897
202309,2023,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.0645
202310,2023,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.8164
202311,2023,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-2.5459
202312,2023,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.9813
202401,2024,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.5338
202402,2024,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,0.6253
202403,2024,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.4916
202404,2024,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.4439
202405,2024,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,1.2448
202406,2024,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-6.3756
202407,2024,7,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-4.0331
202408,2024,8,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-3.3802
202409,2024,9,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-0.3023
